row_id,w_label,w_group,w_combo
0,1.000120014401728,1.002164675699511,1.001141823066791
1,0.9998800143982721,1.002164675699511,1.0010216932553793
2,0.9998800143982721,0.9953814301640389,0.9976281866127239
3,0.9998800143982721,1.0132944228274967,1.0065648722692673
4,1.000120014401728,1.002164675699511,1.001141823066791
5,0.9998800143982721,1.0132944228274967,1.0065648722692673
6,1.000120014401728,1.0132944228274967,1.0066856673020763
7,1.000120014401728,1.0132944228274967,1.0066856673020763
8,0.9998800143982721,1.002164675699511,1.0010216932553793
9,0.9998800143982721,1.002164675699511,1.0010216932553793
10,1.000120014401728,0.9953814301640389,0.9977479091789023
11,0.9998800143982721,1.002164675699511,1.0010216932553793
12,0.9998800143982721,1.002164675699511,1.0010216932553793
13,0.9998800143982721,0.9953814301640389,0.9976281866127239
14,0.9998800143982721,0.9894720177313387,0.9946624026954565
15,0.9998800143982721,0.9894720177313387,0.9946624026954565
16,0.9998800143982721,1.0132944228274967,1.0065648722692673
17,0.9998800143982721,0.9894720177313387,0.9946624026954565
18,0.9998800143982721,0.9894720177313387,0.9946624026954565
19,0.9998800143982721,1.0132944228274967,1.0065648722692673
20,1.000120014401728,1.0132944228274967,1.0066856673020763
21,1.000120014401728,0.9894720177313387,0.9947817693462085
22,1.000120014401728,1.002164675699511,1.001141823066791
23,1.000120014401728,0.9953814301640389,0.9977479091789023
24,1.000120014401728,0.9894720177313387,0.9947817693462085
25,1.000120014401728,1.002164675699511,1.001141823066791
26,0.9998800143982721,0.9894720177313387,0.9946624026954565
27,0.9998800143982721,0.9894720177313387,0.9946624026954565
28,1.000120014401728,0.9894720177313387,0.9947817693462085
29,0.9998800143982721,0.9953814301640389,0.9976281866127239
30,1.000120014401728,1.0132944228274967,1.0066856673020763
31,0.9998800143982721,0.9953814301640389,0.9976281866127239
32,0.9998800143982721,1.0132944228274967,1.0065648722692673
33,0.9998800143982721,1.0132944228274967,1.0065648722692673
34,0.9998800143982721,0.9953814301640389,0.9976281866127239
35,1.000120014401728,0.9894720177313387,0.9947817693462085
36,1.000120014401728,1.002164675699511,1.001141823066791
37,1.000120014401728,1.0132944228274967,1.0066856673020763
38,1.000120014401728,1.002164675699511,1.001141823066791
39,0.9998800143982721,0.9894720177313387,0.9946624026954565
40,1.000120014401728,1.0132944228274967,1.0066856673020763
41,1.000120014401728,1.0132944228274967,1.0066856673020763
42,0.9998800143982721,1.0132944228274967,1.0065648722692673
43,0.9998800143982721,1.002164675699511,1.0010216932553793
44,0.9998800143982721,1.002164675699511,1.0010216932553793
45,1.000120014401728,1.002164675699511,1.001141823066791
46,0.9998800143982721,0.9953814301640389,0.9976281866127239
47,0.9998800143982721,0.9953814301640389,0.9976281866127239
48,0.9998800143982721,1.0132944228274967,1.0065648722692673
49,0.9998800143982721,0.9953814301640389,0.9976281866127239
50,0.9998800143982721,0.9953814301640389,0.9976281866127239
51,1.000120014401728,1.0132944228274967,1.0066856673020763
52,0.9998800143982721,1.002164675699511,1.0010216932553793
53,1.000120014401728,1.0132944228274967,1.0066856673020763
54,1.000120014401728,1.0132944228274967,1.0066856673020763
55,1.000120014401728,1.0132944228274967,1.0066856673020763
56,1.000120014401728,1.0132944228274967,1.0066856673020763
57,1.000120014401728,1.002164675699511,1.001141823066791
58,0.9998800143982721,1.002164675699511,1.0010216932553793
59,1.000120014401728,1.002164675699511,1.001141823066791
60,0.9998800143982721,1.002164675699511,1.0010216932553793
61,1.000120014401728,1.0132944228274967,1.0066856673020763
62,0.9998800143982721,0.9894720177313387,0.9946624026954565
63,0.9998800143982721,1.0132944228274967,1.0065648722692673
64,1.000120014401728,1.002164675699511,1.001141823066791
65,1.000120014401728,0.9894720177313387,0.9947817693462085
66,1.000120014401728,1.002164675699511,1.001141823066791
67,1.000120014401728,0.9953814301640389,0.9977479091789023
68,0.9998800143982721,1.0132944228274967,1.0065648722692673
69,1.000120014401728,0.9894720177313387,0.9947817693462085
70,1.000120014401728,0.9894720177313387,0.9947817693462085
71,0.9998800143982721,1.0132944228274967,1.0065648722692673
72,1.000120014401728,0.9953814301640389,0.9977479091789023
73,1.000120014401728,1.002164675699511,1.001141823066791
74,0.9998800143982721,0.9894720177313387,0.9946624026954565
75,1.000120014401728,0.9953814301640389,0.9977479091789023
76,0.9998800143982721,0.9894720177313387,0.9946624026954565
77,0.9998800143982721,0.9953814301640389,0.9976281866127239
78,0.9998800143982721,0.9953814301640389,0.9976281866127239
79,1.000120014401728,0.9953814301640389,0.9977479091789023
80,1.000120014401728,0.9894720177313387,0.9947817693462085
81,1.000120014401728,1.002164675699511,1.001141823066791
82,1.000120014401728,0.9894720177313387,0.9947817693462085
83,0.9998800143982721,0.9953814301640389,0.9976281866127239
84,0.9998800143982721,1.002164675699511,1.0010216932553793
85,0.9998800143982721,1.002164675699511,1.0010216932553793
86,0.9998800143982721,0.9953814301640389,0.9976281866127239
87,0.9998800143982721,1.0132944228274967,1.0065648722692673
88,1.000120014401728,0.9953814301640389,0.9977479091789023
89,1.000120014401728,1.0132944228274967,1.0066856673020763
90,1.000120014401728,0.9894720177313387,0.9947817693462085
91,1.000120014401728,1.002164675699511,1.001141823066791
92,1.000120014401728,0.9894720177313387,0.9947817693462085
93,0.9998800143982721,0.9894720177313387,0.9946624026954565
94,0.9998800143982721,0.9894720177313387,0.9946624026954565
95,0.9998800143982721,0.9894720177313387,0.9946624026954565
96,1.000120014401728,1.002164675699511,1.001141823066791
97,0.9998800143982721,1.0132944228274967,1.0065648722692673
98,0.9998800143982721,0.9894720177313387,0.9946624026954565
99,1.000120014401728,0.9894720177313387,0.9947817693462085
100,0.9998800143982721,1.002164675699511,1.0010216932553793
101,0.9998800143982721,1.0132944228274967,1.0065648722692673
102,1.000120014401728,0.9894720177313387,0.9947817693462085
103,0.9998800143982721,1.0132944228274967,1.0065648722692673
104,1.000120014401728,1.002164675699511,1.001141823066791
105,0.9998800143982721,1.002164675699511,1.0010216932553793
106,0.9998800143982721,1.0132944228274967,1.0065648722692673
107,0.9998800143982721,1.0132944228274967,1.0065648722692673
108,1.000120014401728,1.002164675699511,1.001141823066791
109,1.000120014401728,0.9894720177313387,0.9947817693462085
110,1.000120014401728,1.0132944228274967,1.0066856673020763
111,1.000120014401728,0.9894720177313387,0.9947817693462085
112,0.9998800143982721,0.9894720177313387,0.9946624026954565
113,0.9998800143982721,1.0132944228274967,1.0065648722692673
114,0.9998800143982721,1.002164675699511,1.0010216932553793
115,0.9998800143982721,1.002164675699511,1.0010216932553793
116,1.000120014401728,0.9953814301640389,0.9977479091789023
117,1.000120014401728,1.002164675699511,1.001141823066791
118,1.000120014401728,0.9953814301640389,0.9977479091789023
119,0.9998800143982721,0.9953814301640389,0.9976281866127239
120,0.9998800143982721,0.9894720177313387,0.9946624026954565
121,1.000120014401728,0.9953814301640389,0.9977479091789023
122,1.000120014401728,0.9953814301640389,0.9977479091789023
123,1.000120014401728,1.002164675699511,1.001141823066791
124,1.000120014401728,0.9894720177313387,0.9947817693462085
125,0.9998800143982721,0.9894720177313387,0.9946624026954565
126,1.000120014401728,0.9953814301640389,0.9977479091789023
127,1.000120014401728,1.0132944228274967,1.0066856673020763
128,1.000120014401728,1.0132944228274967,1.0066856673020763
129,0.9998800143982721,1.002164675699511,1.0010216932553793
130,0.9998800143982721,1.0132944228274967,1.0065648722692673
